TaxonID,Scientific Name,Scientific_name_database,English,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,Nocturnal,BodyMass-Value,Body_length_HBW,Body_mass_HBW,Breeding_HBW,Movement_patt_HBW
6009532,Sporophila torqueola,Sporophila torqueola,White-collared Seedeater,20,0,0,0,0,0,0,0,80,0,0,0,40,40,20,0,0,0,8.7,10.5,9.15,N,Not a Migrant
6009547,Sporophila minuta,Sporophila minuta,Ruddy-breasted Seedeater,10,0,0,0,0,0,0,0,90,0,0,0,50,50,0,0,0,0,7.8,9.1,8,N,Not a Migrant
6009551,Sporophila castaneiventris,Sporophila castaneiventris,Chestnut-bellied Seedeater,20,0,0,0,0,0,0,0,80,0,0,0,50,50,0,0,0,0,7.8,10,7.8,N,Full Migrant
6009559,Oryzoborus crassirostris,Oryzoborus crassirostris,Large-billed Seed-finch,0,0,0,0,0,0,0,0,100,0,0,0,70,30,0,0,0,0,20.9,14,23.05,N,Not a Migrant
6009562,Oryzoborus angolensis,Oryzoborus angolensis,Lesser Seed-finch,0,0,0,0,0,0,20,0,60,20,0,0,60,40,0,0,0,0,13,11.5,12.95,N,Not a Migrant
6009574,Tiaris olivaceus,Tiaris olivaceus,Yellow-faced Grassquit,0,0,0,0,0,0,0,0,90,10,0,0,90,10,0,0,0,0,8.5,10.4,8,N,Not a Migrant
6009581,Diglossa baritula,Diglossa baritula,Cinnamon-bellied Flowerpiercer,50,0,0,0,0,0,0,50,0,0,0,0,0,40,30,30,0,0,9.2,11,10.5,N,Not a Migrant
6009585,Diglossa albilatera,Diglossa albilatera,White-sided Flowerpiercer,40,0,0,0,0,0,0,50,0,10,0,0,0,50,40,10,0,0,9.84,12,10.15,N,Not a Migrant
6009598,Diglossa cyanea,Diglossa cyanea,Masked Flowerpiercer,60,0,0,0,0,0,20,20,0,0,0,0,10,20,40,30,0,0,17.04,15,17.25,N,Not a Migrant
6009616,Pheucticus chrysopeplus,Pheucticus chrysopeplus,Yellow Grosbeak,40,0,0,0,0,0,40,0,20,0,0,0,0,30,40,30,0,0,77.6,22.75,77.6,N,Not a Migrant
6009620,Pheucticus ludovicianus,Pheucticus ludovicianus,Rose-breasted Grosbeak,50,0,0,0,0,0,20,0,20,10,0,0,20,20,30,30,0,0,42,19,47.25,N,Full Migrant
6009621,Pheucticus melanocephalus,Pheucticus melanocephalus,Black-headed Grosbeak,70,0,0,0,0,0,20,0,10,0,0,0,10,0,40,50,0,0,47.13,19.25,42,N,Full Migrant
6009624,Cardinalis sinuatus,Cardinalis sinuatus,Pyrrhuloxia,30,0,0,0,0,0,0,0,70,0,0,0,60,20,10,10,0,0,35.19,20.25,35.475,N,Full Migrant
6009625,Caryothraustes poliogaster,Caryothraustes poliogaster,Black-faced Grosbeak,20,0,0,0,0,0,80,0,0,0,0,0,0,0,30,70,0,0,41.8,18.5,40.8,N,Not a Migrant
6009626,Caryothraustes canadensis,Caryothraustes canadensis,Yellow-green Grosbeak,20,0,0,0,0,0,80,0,0,0,0,0,0,0,60,40,0,0,34.5,17.75,33.5,N,Not a Migrant
6009630,Saltator grossus,Saltator grossus,Slate-coloured Grosbeak,60,0,0,0,0,0,30,10,0,0,0,0,0,0,20,80,0,0,44.2,19.75,47,N,Not a Migrant
6009632,Saltator atriceps,Saltator atriceps,Black-headed Saltator,60,0,0,0,0,0,30,10,0,0,0,0,0,40,60,0,0,0,83.79,24,84.6,N,Not a Migrant
6009633,Saltator maximus,Saltator maximus,Buff-throated Saltator,60,0,0,0,0,0,30,10,0,0,0,0,20,40,20,20,0,0,47.62,20.75,47.65,N,Not a Migrant
6009634,Saltator atripennis,Saltator atripennis,Black-winged Saltator,60,0,0,0,0,0,30,10,0,0,0,0,0,0,20,80,0,0,55,20.5,52,N,Not a Migrant
6009635,Saltator coerulescens,Saltator coerulescens,Greyish Saltator,100,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,54.9,20.75,58,N,Not a Migrant
6009636,Saltator similis,Saltator similis,Green-winged Saltator,60,0,0,0,0,0,30,10,0,0,0,0,0,70,30,0,0,0,43.3,20.75,45,N,Not a Migrant
6009640,Saltator maxillosus,Saltator maxillosus,Thick-billed Saltator,60,0,0,0,0,0,30,10,0,0,0,0,0,30,30,40,0,0,50.8,21,51,N,Altitudinal Migrant
6009646,Cyanocompsa cyanoides,Cyanocompsa cyanoides,Blue-black Grosbeak,20,0,0,0,0,0,70,0,10,0,0,0,70,30,0,0,0,0,32.5,17.75,32.5,N,Not a Migrant
6009647,Cyanocompsa parellina,Cyanocompsa parellina,Blue Bunting,20,0,0,0,0,0,70,0,10,0,0,0,20,80,0,0,0,0,15.64,13.5,16.45,N,Not a Migrant
6009649,Passerina caerulea,Passerina caerulea,Blue Grosbeak,40,0,0,0,0,0,20,0,30,10,0,0,100,0,0,0,0,0,27.39,17,29.5,N,Full Migrant
6009652,Passerina versicolor,Passerina versicolor,Varied Bunting,60,0,0,0,0,0,0,0,40,0,0,0,50,50,0,0,0,0,12.89,12.5,12.9,N,Full Migrant
6009655,Passerina leclancherii,Passerina leclancherii,Orange-breasted Bunting,30,0,0,0,0,0,0,0,70,0,0,0,40,60,0,0,0,0,14,12.5,13.55,N,Not a Migrant
6009658,Psarocolius decumanus,Psarocolius decumanus,Crested Oropendola,40,0,0,0,0,0,40,20,0,0,0,0,10,0,50,40,0,0,206.3,42,221.3,N,Not a Migrant
6009659,Psarocolius viridis,Psarocolius viridis,Green Oropendola,60,0,0,0,0,0,40,0,0,0,0,0,0,0,50,50,0,0,286.95,42.75,310,N,Not a Migrant
6009661,Psarocolius angustifrons,Psarocolius angustifrons,Russet-backed Oropendola,40,0,0,0,0,0,40,0,0,20,0,0,0,0,30,70,0,0,271.5,43,313,N,Not a Migrant
6009662,Psarocolius wagleri,Psarocolius wagleri,Chestnut-headed Oropendola,50,0,0,0,0,0,50,0,0,0,0,0,0,0,40,60,0,0,155.5,31.5,163.5,N,Not a Migrant
6009664,Psarocolius montezuma,Psarocolius montezuma,Montezuma Oropendola,50,0,0,0,0,0,50,0,0,0,0,0,0,0,60,40,0,0,309.87,43.35,383.5,N,Not a Migrant
6009668,Cacicus cela,Cacicus cela,Yellow-rumped Cacique,40,0,0,0,0,0,60,0,0,0,0,0,0,0,20,80,0,0,85.45,25.5,90.15,N,Not a Migrant
6009669,Cacicus haemorrhous,Cacicus haemorrhous,Red-rumped Cacique,60,0,0,0,0,0,20,20,0,0,0,0,0,20,60,20,0,0,83.71,27.25,77.5,N,Not a Migrant
6009670,Cacicus uropygialis,Cacicus uropygialis,Scarlet-rumped Cacique,80,0,0,0,0,0,0,20,0,0,0,0,0,20,30,50,0,0,61.17,27,60.5,N,Not a Migrant
6009676,Cacicus melanicterus,Cacicus melanicterus,Yellow-winged Cacique,60,0,0,0,0,0,20,20,0,0,0,0,0,0,80,20,0,0,81.34,29.75,83.1,N,Not a Migrant
6009677,Amblycercus holosericeus,Amblycercus holosericeus,Yellow-billed Cacique,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,70.42,21,60.8,N,Not a Migrant
6009681,Icterus chrysater,Icterus chrysater,Yellow-backed Oriole,80,0,0,0,0,0,0,20,0,0,0,0,0,40,40,20,0,0,53.4,22.5,50.25,N,Not a Migrant
6009690,Icterus pustulatus,Icterus pustulatus,Streak-backed Oriole,60,0,0,0,0,0,20,10,10,0,0,0,0,20,40,40,0,0,36.78,20,38.85,N,Not a Migrant
6009693,Icterus galbula,Icterus galbula,Baltimore Oriole,60,0,0,0,0,0,20,20,0,0,0,0,30,10,20,40,0,0,32.83,20,33.75,N,Full Migrant
6009694,Icterus cucullatus,Icterus cucullatus,Hooded Oriole,40,0,0,0,0,0,20,30,0,10,0,0,0,50,50,0,0,0,24.3,19.25,23.7,N,Full Migrant
6009695,Icterus spurius,Icterus spurius,Orchard Oriole,40,0,0,0,0,0,20,30,0,10,0,0,30,50,20,0,0,0,19.44,16,21.45,N,Full Migrant
6009704,Gymnomystax mexicanus,Gymnomystax mexicanus,Oriole Blackbird,0,0,0,0,0,0,100,0,0,0,0,0,60,20,20,0,0,0,98,28.75,92.75,N,Not a Migrant
6009738,Quiscalus mexicanus,Quiscalus mexicanus,Great-tailed Grackle,80,0,0,0,0,0,0,0,20,0,0,0,80,10,10,0,0,0,160.47,38,177.5,N,Not a Migrant
6009751,Molothrus ater,Molothrus ater,Brown-headed Cowbird,40,0,0,0,0,0,0,0,60,0,0,0,80,10,10,0,0,0,40.26,18,41.5375,N,Full Migrant
6009792,Neopelma chrysolophum,Neopelma chrysolophum,Serra do Mar Tyrant-manakin,50,0,0,0,0,0,50,0,0,0,0,0,0,50,50,0,0,0,16.02,13.5,14.2,N,Not a Migrant
39462673,Psittacus erithacus,Psittacus erithacus,Grey Parrot,0,0,0,0,0,0,50,0,50,0,0,0,0,0,40,60,0,0,333,33.5,446,N,Not a Migrant
39535965,Willisornis poecilinotus,Willisornis poecilinotus,Scale-backed Antbird,90,0,10,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,18.4,12.5,17,N,Not a Migrant
39541085,Argusianus argus,Argusianus argus,Great Argus,20,0,0,0,0,0,60,0,0,20,0,0,80,20,0,0,0,0,1959.93,NA,NA,NA,NA
60030141,Glaucidium griseiceps,Glaucidium griseiceps,Central American Pygmy-owl,40,30,30,0,0,0,0,0,0,0,0,0,80,10,10,0,0,1,50.58,15.5,55.13333333,N,Not a Migrant
60030147,Dendrocolaptes sanctithomae,Dendrocolaptes sanctithomae,Northern Barred Woodcreeper,80,0,20,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,66.9,27,68.4,N,Not a Migrant
60030148,Xiphorhynchus susurrans,Xiphorhynchus susurrans,Cocoa Woodcreeper,80,0,20,0,0,0,0,0,0,0,0,0,0,33,33,33,0,0,46.72,24,40.75,N,Not a Migrant
60030149,Thamnophilus atrinucha,Thamnophilus atrinucha,Western Slaty-antshrike,90,0,10,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,23.6,15,22.5,N,Not a Migrant
60030151,Hylopezus dives,Hylopezus dives,Thicket Antpitta,100,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,44,13.5,44,N,Not a Migrant
60030157,Ramphocelus costaricensis,Ramphocelus costaricensis,Cherrie's Tanager,40,0,0,0,0,0,60,0,0,0,0,0,20,50,30,0,0,0,31.25,16,31.15,N,Not a Migrant
60030161,Oryzoborus funereus,Oryzoborus funereus,Thick-billed Seed-finch,0,0,0,0,0,0,20,0,60,20,0,0,60,40,0,0,0,0,13,11.6,13.35,N,Not a Migrant
60030193,Scytalopus spillmanni,Scytalopus spillmanni,Spillmann's Tapaculo,100,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,23.54,12,25.13,Y,Not a Migrant
60030200,Rhynchocyclus pacificus,Rhynchocyclus pacificus,Pacific Flatbill,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,24.95,15,25,N,Not a Migrant
60030207,Megascops guatemalae,Megascops guatemalae,Vermiculated Screech-owl,90,0,0,0,10,0,0,0,0,0,0,0,30,20,20,30,0,1,118,21.5,122.5,N,Not a Migrant
60030208,Thamnomanes saturninus,Thamnomanes saturninus,Saturnine Antshrike,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,20.4,14,20,N,Not a Migrant
60031001,Crypturellus erythropus,Crypturellus erythropus,Red-legged Tinamou,30,0,0,0,0,0,20,0,40,10,0,0,100,0,0,0,0,0,485,29.5,485,N,Not a Migrant
60031097,Chaetura fumosa,Chaetura fumosa,Costa Rican Swift,100,0,0,0,0,0,0,0,0,0,0,0,0,20,10,20,50,0,15.69,11,19.65,N,Not a Migrant
60031100,Phaethornis longirostris,Phaethornis longirostris,Long-billed Hermit,10,0,0,0,0,0,0,90,0,0,0,0,0,100,0,0,0,0,6,14.5,5.75,N,Not a Migrant
60031102,Phaethornis striigularis,Phaethornis striigularis,Stripe-throated Hermit,10,0,0,0,0,0,0,90,0,0,0,0,0,100,0,0,0,0,3,9,2.55,N,Not a Migrant
60031106,Amazilia tzacatl,Amazilia tzacatl,Rufous-tailed Hummingbird,10,0,0,0,0,0,0,90,0,0,0,0,0,30,30,30,10,0,4.79,9.5,5.35,N,Not a Migrant
60031112,Momotus momota,Momotus momota,Blue-crowned Motmot,50,10,10,0,0,0,30,0,0,0,0,0,30,30,30,10,0,0,114.96,40.5,125.875,N,Not a Migrant
60031150,Pyriglena leuconota,Pyriglena leuconota,White-backed Fire-eye,80,0,20,0,0,0,0,0,0,0,0,0,40,40,20,0,0,0,32.3,17,31,Y,Not a Migrant
60031216,Alethe diademata,Alethe diademata,White-tailed Alethe,80,0,20,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,31.54,18,33,N,Not a Migrant
60031217,Stiphrornis erythrothorax,Stiphrornis erythrothorax,Forest Robin,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,15.6,12,16,N,Not a Migrant
60031240,Apalis rufogularis,Apalis rufogularis,Buff-throated Apalis,80,0,0,0,0,0,0,0,20,0,0,0,0,0,0,100,0,0,8.34,12,8.5,N,Not a Migrant
60031241,Apalis porphyrolaema,Apalis porphyrolaema,Chestnut-throated Apalis,100,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,8.39,12,8.75,N,Not a Migrant
60031259,Abroscopus superciliaris,Abroscopus superciliaris,Yellow-bellied Warbler,100,0,0,0,0,0,0,0,0,0,0,0,0,80,0,20,0,0,6.48,9,6.5,N,Altitudinal Migrant
60031272,Terpsiphone rufiventer,Terpsiphone rufiventer,Black-headed Paradise-flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,20,60,20,0,0,15.1,19.5,16.5,N,Not a Migrant
60031303,Amaurospiza concolor,Amaurospiza concolor,Blue Seedeater,40,0,0,0,0,0,0,0,20,40,0,0,20,80,0,0,0,0,13.1,11.5,13.5,N,Not a Migrant
60031308,Tangara velia,Tangara velia,Opal-rumped Tanager,0,0,0,0,0,0,100,0,0,0,0,0,0,10,20,70,0,0,21,13,21,N,Not a Migrant
60031347,Dicrurus adsimilis,Dicrurus adsimilis,Fork-tailed Drongo,70,0,0,10,0,0,0,20,0,0,0,0,20,20,20,20,20,0,40.3,24.5,45.75,N,Not a Migrant
60031353,Saltator striatipectus,Saltator striatipectus,Streaked Saltator,70,0,0,0,0,0,0,0,0,30,0,0,0,20,60,20,0,0,39,19.75,38,N,Not a Migrant
60031378,Myrmotherula ignota,Myrmotherula ignota,Moustached Antwren,100,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,7.1,7.75,8.92,N,Not a Migrant
